   time(1)          time(2)         stran(1)         stran(2)         stran(3)         stran(4)         stran(5)          stra(6)        stress(1)        stress(2)        stress(3)        stress(4)        stress(5)        stress(6)        statev(1)        statev(2)        statev(3)        statev(4)        statev(5)        statev(6)        statev(7)        statev(8)        statev(9)       statev(10)       statev(11)       statev(12)       statev(13)       statev(14)       statev(15)       statev(16)       statev(17)       statev(18)       statev(19)       statev(20)       statev(21)       statev(22)       statev(23)       statev(24)       statev(25)       statev(26)       statev(27)       statev(28)       statev(29)       statev(30)       statev(31)       statev(32)       statev(33)       statev(34)       statev(35)       statev(36)       statev(37)       statev(38)       statev(39)       statev(40)       statev(41)       statev(42)       statev(43)       statev(44)       statev(45)       statev(46)       statev(47)       statev(48)       statev(49)       statev(50)       statev(51)       statev(52)       statev(53)       statev(54)       statev(55)       statev(56)       statev(57)       statev(58)       statev(59)       statev(60)       statev(61)       statev(62)       statev(63)       statev(64)       statev(65)       statev(66)       statev(67)       statev(68)                p                q               Md               Mb       statev(73)       statev(74)      alphab(1,1)      alphab(2,2)      alphab(3,3)       statev(78)       statev(79)         n33(1,1)         n33(2,2)         n33(3,3)       alpha(1,1)       alpha(2,2)       alpha(3,3)         r33(1,1)        r33(2,2))         r33(3,3)                m      alphad(1,1)      alphad(2,2)      alphad(3,3)        cos3theta       statev(94)       statev(95)       statev(96)       statev(97)       statev(98)       statev(99)      statev(100)
0.91700000       0.91700000       -.27510000       0.13755000       0.13755000        0.0000000        0.0000000        0.0000000       -5249.9060       -1675.1088       -1675.1088        0.0000000        0.0000000        0.0000000       0.73500000        0.0000000       -.82300290       0.41150145       0.41150145        0.0000000        0.0000000        0.0000000       0.17579355       -.87896777E-01   -.87896777E-01    0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       -.27480000       0.13740000       0.13740000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       -.84583333       0.40416667       0.40416667        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        2866.7078        3574.7970        1.2501382        1.2499566        0.0000000       0.31593571E-04   -.82295290       0.41147645       0.41147645        0.0000000        0.0000000       -.81649658       0.40824829       0.40824829       -.82300290       0.41150145       0.41150145       -.83133622       0.41566811       0.41566811       0.12500000E-01   -.82307251       0.41153625       0.41153625        1.0000000        0.0000000        36.000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       
0.91800000       0.91800000       -.27540000       0.13770000       0.13770000        0.0000000        0.0000000        0.0000000       -5249.8980       -1675.1079       -1675.1079        0.0000000        0.0000000        0.0000000       0.73500000        0.0000000       -.82300221       0.41150111       0.41150111        0.0000000        0.0000000        0.0000000       0.17583450       -.87917249E-01   -.87917249E-01    0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       -.27510000       0.13755000       0.13755000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       -.84583333       0.40416667       0.40416667        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        2866.7045        3574.7899        1.2501375        1.2499568        0.0000000       0.31432739E-04   -.82295305       0.41147652       0.41147652        0.0000000        0.0000000       -.81649658       0.40824829       0.40824829       -.82300221       0.41150111       0.41150111       -.83133553       0.41566776       0.41566776       0.12500000E-01   -.82307205       0.41153602       0.41153602        1.0000000        0.0000000        36.000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       
0.91900000       0.91900000       -.27570000       0.13785000       0.13785000        0.0000000        0.0000000        0.0000000       -5249.8900       -1675.1069       -1675.1069        0.0000000        0.0000000        0.0000000       0.73500000        0.0000000       -.82300153       0.41150077       0.41150077        0.0000000        0.0000000        0.0000000       0.17587557       -.87937786E-01   -.87937786E-01    0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       -.27540000       0.13770000       0.13770000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       -.84583333       0.40416667       0.40416667        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        2866.7012        3574.7829        1.2501368        1.2499570        0.0000000       0.31271394E-04   -.82295319       0.41147660       0.41147660        0.0000000        0.0000000       -.81649658       0.40824829       0.40824829       -.82300153       0.41150077       0.41150077       -.83133485       0.41566742       0.41566742       0.12500000E-01   -.82307158       0.41153579       0.41153579        1.0000000        0.0000000        36.000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       
0.92000000       0.92000000       -.27600000       0.13800000       0.13800000        0.0000000        0.0000000        0.0000000       -5249.8820       -1675.1059       -1675.1059        0.0000000        0.0000000        0.0000000       0.73500000        0.0000000       -.82300086       0.41150043       0.41150043        0.0000000        0.0000000        0.0000000       0.17591677       -.87958384E-01   -.87958384E-01    0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       -.27570000       0.13785000       0.13785000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       -.84583333       0.40416667       0.40416667        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        2866.6978        3574.7758        1.2501361        1.2499572        0.0000000       0.31109568E-04   -.82295334       0.41147667       0.41147667        0.0000000        0.0000000       -.81649658       0.40824829       0.40824829       -.82300086       0.41150043       0.41150043       -.83133418       0.41566709       0.41566709       0.12500000E-01   -.82307111       0.41153556       0.41153556        1.0000000        0.0000000        36.000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       
0.92100000       0.92100000       -.27630000       0.13815000       0.13815000        0.0000000        0.0000000        0.0000000       -5249.8740       -1675.1049       -1675.1049        0.0000000        0.0000000        0.0000000       0.73500000        0.0000000       -.82300021       0.41150010       0.41150010        0.0000000        0.0000000        0.0000000       0.17595808       -.87979040E-01   -.87979040E-01    0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       -.27600000       0.13800000       0.13800000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       -.84583333       0.40416667       0.40416667        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        2866.6945        3574.7689        1.2501354        1.2499574        0.0000000       0.30947290E-04   -.82295348       0.41147674       0.41147674        0.0000000        0.0000000       -.81649658       0.40824829       0.40824829       -.82300021       0.41150010       0.41150010       -.83133352       0.41566676       0.41566676       0.12500000E-01   -.82307065       0.41153532       0.41153532        1.0000000        0.0000000        36.000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       
0.92200000       0.92200000       -.27660000       0.13830000       0.13830000        0.0000000        0.0000000        0.0000000       -5249.8660       -1675.1039       -1675.1039        0.0000000        0.0000000        0.0000000       0.73500000        0.0000000       -.82299956       0.41149978       0.41149978        0.0000000        0.0000000        0.0000000       0.17599950       -.87999748E-01   -.87999748E-01    0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       -.27630000       0.13815000       0.13815000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       -.84583333       0.40416667       0.40416667        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        2866.6912        3574.7619        1.2501347        1.2499577        0.0000000       0.30784589E-04   -.82295363       0.41147682       0.41147682        0.0000000        0.0000000       -.81649658       0.40824829       0.40824829       -.82299956       0.41149978       0.41149978       -.83133288       0.41566644       0.41566644       0.12500000E-01   -.82307018       0.41153509       0.41153509        1.0000000        0.0000000        36.000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       
0.92300000       0.92300000       -.27690000       0.13845000       0.13845000        0.0000000        0.0000000        0.0000000       -5249.8580       -1675.1028       -1675.1028        0.0000000        0.0000000        0.0000000       0.73500000        0.0000000       -.82299893       0.41149946       0.41149946        0.0000000        0.0000000        0.0000000       0.17604101       -.88020507E-01   -.88020507E-01    0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       -.27660000       0.13830000       0.13830000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       -.84583333       0.40416667       0.40416667        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        2866.6878        3574.7550        1.2501340        1.2499579        0.0000000       0.30621494E-04   -.82295378       0.41147689       0.41147689        0.0000000        0.0000000       -.81649658       0.40824829       0.40824829       -.82299893       0.41149946       0.41149946       -.83133224       0.41566612       0.41566612       0.12500000E-01   -.82306971       0.41153485       0.41153485        1.0000000        0.0000000        36.000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       
0.92400000       0.92400000       -.27720000       0.13860000       0.13860000        0.0000000        0.0000000        0.0000000       -5249.8501       -1675.1018       -1675.1018        0.0000000        0.0000000        0.0000000       0.73500000        0.0000000       -.82299831       0.41149915       0.41149915        0.0000000        0.0000000        0.0000000       0.17608262       -.88041311E-01   -.88041311E-01    0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       -.27690000       0.13845000       0.13845000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       -.84583333       0.40416667       0.40416667        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        2866.6844        3574.7481        1.2501333        1.2499581        0.0000000       0.30458033E-04   -.82295393       0.41147696       0.41147696        0.0000000        0.0000000       -.81649658       0.40824829       0.40824829       -.82299831       0.41149915       0.41149915       -.83133162       0.41566581       0.41566581       0.12500000E-01   -.82306924       0.41153462       0.41153462        1.0000000        0.0000000        36.000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       
0.92500000       0.92500000       -.27750000       0.13875000       0.13875000        0.0000000        0.0000000        0.0000000       -5249.8421       -1675.1007       -1675.1007        0.0000000        0.0000000        0.0000000       0.73500000        0.0000000       -.82299769       0.41149885       0.41149885        0.0000000        0.0000000        0.0000000       0.17612432       -.88062159E-01   -.88062159E-01    0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       -.27720000       0.13860000       0.13860000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       -.84583333       0.40416667       0.40416667        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        2866.6811        3574.7413        1.2501325        1.2499583        0.0000000       0.30294234E-04   -.82295408       0.41147704       0.41147704        0.0000000        0.0000000       -.81649658       0.40824829       0.40824829       -.82299769       0.41149885       0.41149885       -.83133101       0.41566550       0.41566550       0.12500000E-01   -.82306877       0.41153438       0.41153438        1.0000000        0.0000000        36.000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       
0.92600000       0.92600000       -.27780000       0.13890000       0.13890000        0.0000000        0.0000000        0.0000000       -5249.8342       -1675.0996       -1675.0996        0.0000000        0.0000000        0.0000000       0.73500000        0.0000000       -.82299709       0.41149855       0.41149855        0.0000000        0.0000000        0.0000000       0.17616609       -.88083045E-01   -.88083045E-01    0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       -.27750000       0.13875000       0.13875000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       -.84583333       0.40416667       0.40416667        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        2866.6777        3574.7345        1.2501318        1.2499586        0.0000000       0.30130123E-04   -.82295422       0.41147711       0.41147711        0.0000000        0.0000000       -.81649658       0.40824829       0.40824829       -.82299709       0.41149855       0.41149855       -.83133041       0.41566520       0.41566520       0.12500000E-01   -.82306829       0.41153415       0.41153415        1.0000000        0.0000000        36.000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       
0.92700000       0.92700000       -.27810000       0.13905000       0.13905000        0.0000000        0.0000000        0.0000000       -5249.8263       -1675.0984       -1675.0984        0.0000000        0.0000000        0.0000000       0.73500000        0.0000000       -.82299650       0.41149825       0.41149825        0.0000000        0.0000000        0.0000000       0.17620794       -.88103968E-01   -.88103968E-01    0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       -.27780000       0.13890000       0.13890000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       -.84583333       0.40416667       0.40416667        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        2866.6743        3574.7277        1.2501311        1.2499588        0.0000000       0.29965727E-04   -.82295437       0.41147719       0.41147719        0.0000000        0.0000000       -.81649658       0.40824829       0.40824829       -.82299650       0.41149825       0.41149825       -.83132982       0.41566491       0.41566491       0.12500000E-01   -.82306782       0.41153391       0.41153391        1.0000000        0.0000000        36.000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       
0.92800000       0.92800000       -.27840000       0.13920000       0.13920000        0.0000000        0.0000000        0.0000000       -5249.8185       -1675.0973       -1675.0973        0.0000000        0.0000000        0.0000000       0.73500000        0.0000000       -.82299592       0.41149796       0.41149796        0.0000000        0.0000000        0.0000000       0.17624985       -.88124923E-01   -.88124923E-01    0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       -.27810000       0.13905000       0.13905000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       -.84583333       0.40416667       0.40416667        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        2866.6709        3574.7210        1.2501304        1.2499590        0.0000000       0.29801073E-04   -.82295452       0.41147726       0.41147726        0.0000000        0.0000000       -.81649658       0.40824829       0.40824829       -.82299592       0.41149796       0.41149796       -.83132924       0.41566462       0.41566462       0.12500000E-01   -.82306734       0.41153367       0.41153367        1.0000000        0.0000000        36.000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       
0.92900000       0.92900000       -.27870000       0.13935000       0.13935000        0.0000000        0.0000000        0.0000000       -5249.8106       -1675.0961       -1675.0961        0.0000000        0.0000000        0.0000000       0.73500000        0.0000000       -.82299535       0.41149768       0.41149768        0.0000000        0.0000000        0.0000000       0.17629181       -.88145907E-01   -.88145907E-01    0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       -.27840000       0.13920000       0.13920000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       -.84583333       0.40416667       0.40416667        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        2866.6675        3574.7143        1.2501297        1.2499593        0.0000000       0.29636185E-04   -.82295467       0.41147734       0.41147734        0.0000000        0.0000000       -.81649658       0.40824829       0.40824829       -.82299535       0.41149768       0.41149768       -.83132867       0.41566433       0.41566433       0.12500000E-01   -.82306687       0.41153343       0.41153343        1.0000000        0.0000000        36.000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       
0.93000000       0.93000000       -.27900000       0.13950000       0.13950000        0.0000000        0.0000000        0.0000000       -5249.8028       -1675.0949       -1675.0949        0.0000000        0.0000000        0.0000000       0.73500000        0.0000000       -.82299479       0.41149739       0.41149739        0.0000000        0.0000000        0.0000000       0.17633384       -.88166918E-01   -.88166918E-01    0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       -.27870000       0.13935000       0.13935000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       -.84583333       0.40416667       0.40416667        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        2866.6641        3574.7077        1.2501289        1.2499595        0.0000000       0.29471088E-04   -.82295482       0.41147741       0.41147741        0.0000000        0.0000000       -.81649658       0.40824829       0.40824829       -.82299479       0.41149739       0.41149739       -.83132811       0.41566405       0.41566405       0.12500000E-01   -.82306639       0.41153320       0.41153320        1.0000000        0.0000000        36.000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       
0.93100000       0.93100000       -.27930000       0.13965000       0.13965000        0.0000000        0.0000000        0.0000000       -5249.7950       -1675.0937       -1675.0937        0.0000000        0.0000000        0.0000000       0.73500000        0.0000000       -.82299424       0.41149712       0.41149712        0.0000000        0.0000000        0.0000000       0.17637590       -.88187951E-01   -.88187951E-01    0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       -.27900000       0.13950000       0.13950000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       -.84583333       0.40416667       0.40416667        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        2866.6607        3574.7011        1.2501282        1.2499597        0.0000000       0.29305808E-04   -.82295497       0.41147749       0.41147749        0.0000000        0.0000000       -.81649658       0.40824829       0.40824829       -.82299424       0.41149712       0.41149712       -.83132756       0.41566378       0.41566378       0.12500000E-01   -.82306592       0.41153296       0.41153296        1.0000000        0.0000000        36.000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       
0.93200000       0.93200000       -.27960000       0.13980000       0.13980000        0.0000000        0.0000000        0.0000000       -5249.7872       -1675.0925       -1675.0925        0.0000000        0.0000000        0.0000000       0.73500000        0.0000000       -.82299370       0.41149685       0.41149685        0.0000000        0.0000000        0.0000000       0.17641801       -.88209005E-01   -.88209005E-01    0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       -.27930000       0.13965000       0.13965000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       -.84583333       0.40416667       0.40416667        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        2866.6573        3574.6945        1.2501275        1.2499599        0.0000000       0.29140368E-04   -.82295512       0.41147756       0.41147756        0.0000000        0.0000000       -.81649658       0.40824829       0.40824829       -.82299370       0.41149685       0.41149685       -.83132702       0.41566351       0.41566351       0.12500000E-01   -.82306544       0.41153272       0.41153272        1.0000000        0.0000000        36.000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       
0.93300000       0.93300000       -.27990000       0.13995000       0.13995000        0.0000000        0.0000000        0.0000000       -5249.7795       -1675.0913       -1675.0913        0.0000000        0.0000000        0.0000000       0.73500000        0.0000000       -.82299317       0.41149658       0.41149658        0.0000000        0.0000000        0.0000000       0.17646015       -.88230076E-01   -.88230076E-01    0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       -.27960000       0.13980000       0.13980000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       -.84583333       0.40416667       0.40416667        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        2866.6539        3574.6880        1.2501268        1.2499602        0.0000000       0.28974791E-04   -.82295527       0.41147764       0.41147764        0.0000000        0.0000000       -.81649658       0.40824829       0.40824829       -.82299317       0.41149658       0.41149658       -.83132649       0.41566324       0.41566324       0.12500000E-01   -.82306496       0.41153248       0.41153248        1.0000000        0.0000000        36.000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       
0.93400000       0.93400000       -.28020000       0.14010000       0.14010000        0.0000000        0.0000000        0.0000000       -5249.7717       -1675.0900       -1675.0900        0.0000000        0.0000000        0.0000000       0.73500000        0.0000000       -.82299265       0.41149632       0.41149632        0.0000000        0.0000000        0.0000000       0.17650232       -.88251160E-01   -.88251160E-01    0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       -.27990000       0.13995000       0.13995000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       -.84583333       0.40416667       0.40416667        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        2866.6505        3574.6815        1.2501260        1.2499604        0.0000000       0.28809101E-04   -.82295542       0.41147771       0.41147771        0.0000000        0.0000000       -.81649658       0.40824829       0.40824829       -.82299265       0.41149632       0.41149632       -.83132597       0.41566298       0.41566298       0.12500000E-01   -.82306449       0.41153224       0.41153224        1.0000000        0.0000000        36.000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       
0.93500000       0.93500000       -.28050000       0.14025000       0.14025000        0.0000000        0.0000000        0.0000000       -5249.7640       -1675.0888       -1675.0888        0.0000000        0.0000000        0.0000000       0.73500000        0.0000000       -.82299214       0.41149607       0.41149607        0.0000000        0.0000000        0.0000000       0.17654451       -.88272256E-01   -.88272256E-01    0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       -.28020000       0.14010000       0.14010000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       -.84583333       0.40416667       0.40416667        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        2866.6471        3574.6750        1.2501253        1.2499606        0.0000000       0.28643320E-04   -.82295557       0.41147779       0.41147779        0.0000000        0.0000000       -.81649658       0.40824829       0.40824829       -.82299214       0.41149607       0.41149607       -.83132545       0.41566273       0.41566273       0.12500000E-01   -.82306401       0.41153200       0.41153200        1.0000000        0.0000000        36.000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       
